battery_id,test_id,Capacity,initial_capacity,SOH,capacity_fade,cycle_norm,capacity_rolling_5,capacity_delta,capacity_accel,temperature,RUL
B0005,49,1.8361774213478947,1.8564874208181574,0.9890599854098058,0.020309999470262685,0.0799347471451876,1.8272933333134944,-0.011239889935749314,-0.011631206286474072,24,542
B0005,53,1.8257807475776242,1.8564874208181574,0.9834597999985366,0.030706673240533222,0.0864600326264274,1.8318358199723375,-0.010396673770270537,0.0008432161654787773,24,538
B0005,57,1.8251136435078368,1.8564874208181574,0.9831004632950897,0.03137377731032065,0.0929853181076672,1.8363030237299838,-0.0006671040697874275,0.00972956970048311,24,534
B0005,61,1.8255815042203762,1.8564874208181574,0.9833524772367372,0.03090591659778119,0.09951060358890701,1.8320141255874751,0.0004678607125394585,0.001134964782326886,24,530
B0005,65,1.8140311275083907,1.8564874208181574,0.9771308478400268,0.042456293309766746,0.10603588907014681,1.8253368888324246,-0.011550376711985555,-0.012018237424525013,24,526
B0005,69,1.8147691941158939,1.8564874208181574,0.9775284086310274,0.04171822670226355,0.11256117455138662,1.8210552433860243,0.0007380666075031961,0.012288443319488751,24,522
B0005,73,1.813969388710352,1.8564874208181574,0.9770975921350076,0.04251803210780536,0.11908646003262642,1.81869297161257,-0.0007998054055418091,-0.0015378720130450052,24,518
B0005,77,1.802765665167823,1.8564874208181574,0.9710626880376818,0.053721755650334435,0.12561174551386622,1.8142233759445674,-0.011203723542529076,-0.010403918136987267,24,514
B0005,81,1.804077040117352,1.8564874208181574,0.9717690623092355,0.05241038070080539,0.13213703099510604,1.8099224831239624,0.0013113749495290428,0.012515098492058119,24,510
B0005,85,1.8518025516704486,1.8564874208181574,0.9974764875349146,0.0046848691477088256,0.13866231647634583,1.817476767956374,0.04772551155309657,0.046414136603567524,24,506
B0005,89,1.8307038456739428,1.8564874208181574,0.9861116348782737,0.025783575144214588,0.14518760195758565,1.820663698267984,-0.021098705996505762,-0.06882421754960233,24,502
B0005,93,1.8199041089501267,1.8564874208181574,0.9802943389447215,0.036583311868030766,0.15171288743882544,1.8218506423159386,-0.010799736723816178,0.010298969272689584,24,498
B0005,97,1.8093079637028517,1.8564874208181574,0.9745867078945714,0.04717945711530569,0.15823817292006526,1.8231591020229445,-0.010596145247274924,0.00020359147654125387,24,494
B0005,101,1.80460990458052,1.8564874208181574,0.9720560906279802,0.05187751623763748,0.16476345840130505,1.823265674915578,-0.004698059122331788,0.005898086124943136,24,490
B0005,105,1.7993770651972192,1.8564874208181574,0.9692374130950105,0.05711035562093825,0.17128874388254486,1.812780577620932,-0.005232839383300769,-0.0005347802609689811,24,486
B0005,109,1.7884432335370462,1.8564874208181574,0.9633478867036308,0.06804418728111128,0.17781402936378465,1.8043284551935528,-0.010933831660173032,-0.005700992276872263,24,482
B0005,113,1.7829230484252723,1.8564874208181574,0.9603744299218223,0.07356437239288516,0.18433931484502447,1.7969322430885817,-0.005520185111773879,0.005413646548399154,24,478
B0005,117,1.7730337158018288,1.8564874208181574,0.9550475246530081,0.08345370501632865,0.19086460032626426,1.7896773935083772,-0.009889332623443492,-0.004369147511669613,24,474
B0005,121,1.773037755078937,1.8564874208181574,0.9550497004162602,0.08344966573922052,0.19738988580750408,1.7833629636080606,4.039277108125461e-06,0.009893371900551617,24,470
B0005,125,1.7678721106662054,1.8564874208181574,0.9522672175646096,0.08861531015195201,0.2039151712887439,1.777061972701858,-0.005165644412731485,-0.00516968368983961,24,466
B0005,129,1.7623150704093087,1.8564874208181574,0.9492739086983165,0.09417235040884875,0.21044045676998369,1.7718363400763102,-0.005557040256896739,-0.0003913958441652543,24,462
B0005,133,1.7676172924938447,1.8564874208181574,0.9521299593373235,0.08887012832431274,0.2169657422512235,1.7687751888900247,0.005302222084536012,0.010859262341432752,24,458
B0005,135,1.762668359743147,1.8564874208181574,0.9494642085785509,0.09381906107501048,0.22022838499184338,1.7667021176782884,-0.004948932750697743,-0.010251154835233756,24,456
B0005,139,1.7517304870664143,1.8564874208181574,0.9435725054869607,0.10475693375174311,0.2267536704730832,1.762440664075784,-0.01093787267673263,-0.005988939926034886,24,452
B0005,143,1.7418496047960008,1.8564874208181574,0.9382501520146926,0.11463781602215661,0.233278955954323,1.7572361629017432,-0.009880882270413505,0.0010569904063191249,24,448
B0005,147,1.7360913511847138,1.8564874208181574,0.935148459244402,0.12039606963344363,0.2398042414355628,1.751991419056824,-0.005758253611287012,0.004122628659126493,24,444
B0005,149,1.7936240148573608,1.8564874208181574,0.9661385230754256,0.06286340596079665,0.24306688417618272,1.7571927635295275,0.05753266367264698,0.06329091728393399,24,442
B0005,153,1.7831890223273275,1.8564874208181574,0.9605176972012408,0.07329839849082997,0.2495921696574225,1.7612968960463635,-0.010434992530033327,-0.0679676562026803,24,438
B0005,157,1.7673642076278957,1.8564874208181574,0.9519936347583842,0.08912321319026173,0.2561174551386623,1.7644236401586597,-0.015824814699431755,-0.005389822169398428,24,434
B0005,161,1.7570177850353066,1.8564874208181574,0.9464205172265512,0.09946963578285084,0.2626427406199021,1.767457276206521,-0.01034642259258911,0.0054783921068426444,24,430
B0005,165,1.7468706179837907,1.8564874208181574,0.9409547290193551,0.1096168028343667,0.26916802610114193,1.7696131295663364,-0.01014716705151586,0.00019925554107325105,24,426
B0005,169,1.7417172507457144,1.8564874208181574,0.9381788592880077,0.11477017007244306,0.27569331158238175,1.7592317767440069,-0.005153367238076356,0.004993799813439503,24,422
B0005,173,1.7364225056478186,1.8564874208181574,0.9353268361401414,0.12006491517033879,0.2822185970636215,1.7498784734081052,-0.005294745097895737,-0.00014137785981938045,24,418
B0005,177,1.7263217239235826,1.8564874208181574,0.92988603346571,0.1301656968945748,0.28874388254486133,1.7416699766672425,-0.010100781724236008,-0.004806036626340271,24,414
B0005,181,1.7158065389330133,1.8564874208181574,0.9242220117908766,0.14068088188514416,0.29526916802610115,1.733427727446784,-0.01051518499056936,-0.0004144032663333519,24,410
B0005,185,1.710533351135192,1.8564874208181574,0.9213816005181208,0.14595406968296554,0.30179445350734097,1.726160274077064,-0.005273187797821377,0.0052419971927479825,24,406
B0005,189,1.706014499648521,1.8564874208181574,0.9189475137389712,0.1504729211696365,0.3083197389885807,1.7190197238576252,-0.004518851486670972,0.0007543363111504053,24,402
B0005,193,1.7003110272642588,1.8564874208181574,0.9158753289666399,0.15617639355389867,0.31484502446982054,1.7117974281809136,-0.005703472384262165,-0.0011846208975911932,24,398
B0005,197,1.6945798601797895,1.8564874208181574,0.9127882263985312,0.16190756063836798,0.32137030995106036,1.7054490554321546,-0.005731167084469302,-2.7694700207137046e-05,24,394
B0005,201,1.6849029086609286,1.8564874208181574,0.9075757205607075,0.1715845121572288,0.3278955954323002,1.699268329377738,-0.009676951518860832,-0.0039457844343915305,24,390
B0005,205,1.6744741591159717,1.8564874208181574,0.9019582574806932,0.18201326170218568,0.33442088091353994,1.692056490973894,-0.010428749544956872,-0.00075179802609604,24,386
B0005,209,1.6745692479879102,1.8564874208181574,0.902009477257823,0.18191817283024725,0.34094616639477976,1.6857674406417718,9.50888719384313e-05,0.010523838416895304,24,382
B0005,213,1.663716375981405,1.8564874208181574,0.896163559916933,0.19277104483675234,0.3474714518760196,1.678448510385201,-0.010852872006505088,-0.010947960878443519,24,378
B0005,215,1.659013868748246,1.8564874208181574,0.893630546668135,0.19747355206991135,0.35073409461663946,1.6713353120988923,-0.0047025072331590145,0.006150364773346073,24,376
B0005,219,1.6538540573335014,1.8564874208181574,0.8908512057704355,0.202633363484656,0.3572593800978793,1.6651255418334068,-0.005159811414744642,-0.00045730418158562713,24,372
B0005,223,1.642653782130131,1.8564874208181574,0.8848181591266643,0.2138336386880264,0.3637846655791191,1.6587614664362387,-0.011200275203370413,-0.006040463788625772,24,368
B0005,227,1.6378578430223698,1.8564874208181574,0.8822348186450748,0.21862957779578762,0.3703099510603589,1.6514191854431306,-0.004795939107761216,0.006404336095609198,24,364
B0005,231,1.6327350407099108,1.8564874208181574,0.8794754127611387,0.2237523801082466,0.3768352365415987,1.645222918388832,-0.005122802312458985,-0.0003268632046977693,24,360
B0005,235,1.6277528915533617,1.8564874208181574,0.8767917699307696,0.22873452926479576,0.3833605220228385,1.6389707229498547,-0.004982149156549154,0.00014065315590983118,24,356
B0005,239,1.622125485521159,1.8564874208181574,0.8737605584239754,0.23436193529699834,0.3898858075040783,1.6326250085873866,-0.005627406032202575,-0.0006452568756534216,24,352
B0005,243,1.6113256603765849,1.8564874208181574,0.8679432148624366,0.24516176044157256,0.3964110929853181,1.6263593842366775,-0.010799825144574227,-0.005172419112371651,24,348
B0005,247,1.6065631397488385,1.8564874208181574,0.865377875300024,0.24992428106931897,0.4029363784665579,1.6201004435819708,-0.004762520627746403,0.006037304516827824,24,344
B0005,251,1.6015142233917594,1.8564874208181574,0.8626582682073705,0.254973197426398,0.4094616639477977,1.6138562801183407,-0.005048916357079047,-0.0002863957293326447,24,340
B0005,255,1.590369231400328,1.8564874208181574,0.8566549999565574,0.2661181894178295,0.4159869494290375,1.6063795480877339,-0.011144991991431485,-0.006096075634352438,24,336
B0005,259,1.5857889968242211,1.8564874208181574,0.854187849075412,0.2706984239939363,0.42251223491027734,1.5991122503483464,-0.00458023457610679,0.006564757415324696,24,332
B0005,263,1.5849430707374117,1.8564874208181574,0.853732189598637,0.27154435008074573,0.4290375203915171,1.5938357324205117,-0.0008459260868094454,0.0037343084892973444,24,328
B0005,265,1.5955263892495937,1.8564874208181574,0.8594329115068511,0.26096103156856376,0.43230016313213704,1.5916283823206627,0.010583318512181972,0.011429244598991417,24,326
B0005,269,1.5747301747801037,1.8564874208181574,0.8482309964083232,0.28175724603805374,0.43882544861337686,1.5862715725983316,-0.020796214469489982,-0.031379532981671954,24,322
B0005,273,1.5649019950937946,1.8564874208181574,0.8429370312695894,0.29158542572436286,0.4453507340946166,1.581178125337025,-0.009828179686309113,0.010968034783180869,24,318
B0005,277,1.5597659473370362,1.8564874208181574,0.8401704907053151,0.2967214734811212,0.45187601957585644,1.575973515439588,-0.005136047756758355,0.004692131929550758,24,314
B0005,281,1.5594815668184234,1.8564874208181574,0.8400173086716403,0.297005853999734,0.45840130505709625,1.5708812146557904,-0.00028438051861279234,0.004851667238145563,24,310
B0005,285,1.55468935359061,1.8564874208181574,0.8374359751414073,0.30179806722754754,0.46492659053833607,1.5627138075239935,-0.004792213227813535,-0.004507832709200743,24,306
B0005,289,1.5488741079890418,1.8564874208181574,0.8343035835418966,0.30761331282911564,0.47145187601957583,1.5575425941657812,-0.0058152456015680976,-0.0010230323737545621,24,302
B0005,293,1.538236598942558,1.8564874208181574,0.8285736718133292,0.3182508218755995,0.47797716150081565,1.5522095149355337,-0.010637509046483862,-0.004822263444915764,24,298
B0005,297,1.527914258251028,1.8564874208181574,0.8230135260370756,0.32857316256712954,0.48450244698205547,1.5458391771183322,-0.01032234069153004,0.0003151683549538209,24,294
B0005,301,1.5285252629756445,1.8564874208181574,0.8233426447360579,0.3279621578425129,0.4910277324632953,1.5396479163497765,0.000611004724616615,0.010933345416146656,24,290
B0005,305,1.522647325284378,1.8564874208181574,0.8201764839394088,0.33384009553377947,0.49755301794453505,1.5332395106885301,-0.005877937691266544,-0.006488942415883159,24,286
B0005,309,1.5174859938489869,1.8564874208181574,0.8173963242800902,0.33900142696917057,0.5040783034257749,1.526961887860519,-0.005161331435391103,0.0007166062558754405,24,282
B0005,312,1.605818899130659,1.8564874208181574,0.8649769888680268,0.2506685216874984,0.5089722675367048,1.5404783478981394,0.08833290528167215,0.09349423671706325,24,279
B0005,315,1.5638491446744425,1.8564874208181574,0.8423699116610504,0.29263827614371496,0.5138662316476346,1.547665325182822,-0.041969754456216535,-0.13030265973788868,24,276
B0005,319,1.5480915247767786,1.8564874208181574,0.8338820438085877,0.30839589604137885,0.5203915171288744,1.551578577543049,-0.015757619897663888,0.026212134558552647,24,272
B0005,323,1.5323755631868592,1.8564874208181574,0.8254166152720488,0.32411185763129824,0.5269168026101142,1.5535242251235453,-0.01571596158991939,4.1658307744496526e-05,24,268
B0005,327,1.5269528268489705,1.8564874208181574,0.8224956494324317,0.32953459396918694,0.533442088091354,1.555417591723542,-0.005422736337888701,0.010293225252030691,24,264
B0005,331,1.5169573017136326,1.8564874208181574,0.8171115433925789,0.3395301191045248,0.5399673735725938,1.5376452722401368,-0.009995525135337857,-0.0045727887974491566,24,260
B0005,335,1.5118975960142693,1.8564874208181574,0.8143861246029738,0.3445898248038881,0.5464926590538336,1.527254962508102,-0.005059705699363315,0.004935819435974542,24,256
B0005,339,1.5065638960681105,1.8564874208181574,0.811513118362076,0.34992352475004695,0.5530179445350734,1.5189494367663685,-0.005333699946158843,-0.0002739942467955281,24,252
B0005,343,1.5015453526671363,1.8564874208181574,0.8088098717121404,0.35494206815102114,0.5595432300163132,1.5127833946624238,-0.005018543400974185,0.0003151565451846583,24,248
B0005,347,1.4908444050400238,1.8564874208181574,0.8030457886878684,0.36564301577813363,0.566068515497553,1.5055617103006345,-0.01070094762711249,-0.0056824042261383045,24,244
B0005,351,1.485868384561201,1.8564874208181574,0.8003654470798278,0.37061903625695636,0.5725938009787929,1.499343926870148,-0.004976020478822729,0.00572492714828976,24,240
B0005,355,1.480413677976106,1.8564874208181574,0.7974272604140161,0.37607374284205153,0.5791190864600326,1.4930471432625154,-0.00545470658509517,-0.00047868610627244124,24,236
B0005,359,1.4752095869031632,1.8564874208181574,0.7946240682056631,0.38127783391499426,0.5856443719412724,1.486776281429526,-0.005204091072942729,0.00025061551215244116,24,232
B0005,363,1.4859035988304024,1.8564874208181574,0.8003844153038009,0.3705838219877551,0.5921696574225123,1.4836479306621793,0.010694011927239178,0.015898103000181907,24,228
B0005,366,1.4960918298136696,1.8564874208181574,0.8058723226653155,0.3603955910044878,0.5970636215334421,1.4846974156169086,0.010188230983267266,-0.0005057809439719119,24,225
B0005,370,1.4808005946928984,1.8564874208181574,0.7976356737393387,0.37568682612525905,0.6035889070146819,1.4836838576432478,-0.01529123512077124,-0.025479466104038506,24,221
B0005,374,1.4697543268466824,1.8564874208181574,0.79168558341158,0.38673309397147504,0.6101141924959217,1.481551987417363,-0.011046267846215985,0.004244967274555256,24,217
B0005,378,1.4539012274845928,1.8564874208181574,0.7831462853887025,0.4025861933335646,0.6166394779771615,1.4772903155336492,-0.015853099362089562,-0.0048068315158735775,24,213
B0005,382,1.4541462067235693,1.8564874208181574,0.7832782438583529,0.4023412140945881,0.6231647634584013,1.4709388371122825,0.00024497923897648377,0.016098078601066046,24,209
B0005,386,1.455023751906683,1.8564874208181574,0.7837509350133121,0.40146366891147434,0.6296900489396411,1.4627252215308855,0.0008775451831137815,0.0006325659441372977,24,205
B0005,390,1.449042163761236,1.8564874208181574,0.7805289427291894,0.40744525705692136,0.636215334420881,1.4563735353445526,-0.0059815881454470254,-0.006859133328560807,24,201
B0005,394,1.4386709371480566,1.8564874208181574,0.7749424644709048,0.4178164836701008,0.6427406199021207,1.4501568574048276,-0.010371226613179463,-0.004389638467732437,24,197
B0005,398,1.433445432156979,1.8564874208181574,0.7721277376203588,0.4230419886611785,0.6492659053833605,1.4460656983393048,-0.005225504991077656,0.0051457216221018065,24,193
B0005,402,1.4333958900838095,1.8564874208181574,0.7721010517012333,0.4230915307343479,0.6557911908646004,1.441915635011353,-4.954207316942849e-05,0.005175962917908228,24,189
B0005,406,1.42806487344776,1.8564874208181574,0.7692294908297354,0.42842254737039753,0.6623164763458401,1.4365238593195682,-0.005331016636049624,-0.005281474562880195,24,185
B0005,410,1.4229203181741186,1.8564874208181574,0.7664583676775116,0.43356710264403886,0.6688417618270799,1.4312994902021445,-0.005144555273641327,0.0001864613624082967,24,181
B0005,414,1.417429032731308,1.8564874208181574,0.7635004777498812,0.4390583880868495,0.6753670473083198,1.427051109318795,-0.005491285442810634,-0.000346730169169307,24,177
B0005,418,1.412409228794446,1.8564874208181574,0.7607965521102183,0.44407819202371135,0.6818923327895595,1.4228438686462883,-0.005019803936861855,0.0004714815059487787,24,173
B0005,422,1.412578792940193,1.8564874208181574,0.7608878881159705,0.4439086278779645,0.6884176182707994,1.418680449217565,0.00016956414574686995,0.005189368082608725,24,169
B0005,426,1.4075983731469897,1.8564874208181574,0.7582051768100095,0.4488890476711678,0.6949429037520392,1.4145871491574111,-0.0049804197932032945,-0.0051499839389501645,24,165
B0005,430,1.4333920485221476,1.8564874208181574,0.7720989824377313,0.4230953722960098,0.7014681892332789,1.4166814952270168,0.025793675375157976,0.03077409516836127,24,161
B0005,432,1.4382550176792908,1.8564874208181574,0.7747184287655712,0.41823240313886667,0.7047308319738989,1.4208466922166134,0.004862969157143127,-0.02093070621801485,24,159
B0005,436,1.4173547174485526,1.8564874208181574,0.7634604477007023,0.43913270336960486,0.7112561174551386,1.4218357899474348,-0.02090030023073819,-0.025763269387881316,24,155
B0005,440,1.406981663677643,1.8564874208181574,0.7578729852409039,0.44950575714051433,0.7177814029363785,1.4207163640949247,-0.010373053770909468,0.01052724645982872,24,151
B0005,444,1.4012037783587625,1.8564874208181574,0.7547607178190572,0.4552836424593949,0.7243066884176182,1.4194374451372793,-0.005777885318880571,0.004595168452028897,24,147
B0005,448,1.3967008232726328,1.8564874208181574,0.7523351936621817,0.45978659754552464,0.7308319738988581,1.4120992000873762,-0.004502955086129745,0.001274930232750826,24,143
B0005,452,1.391284788852726,1.8564874208181574,0.7494178378216989,0.46520263196543143,0.7373572593800979,1.4027051543220632,-0.00541603441990679,-0.0009130793337770449,24,139
B0005,456,1.3862287677978349,1.8564874208181574,0.7466944037718938,0.47025865302032255,0.7438825448613376,1.39647996439192,-0.005056021054891113,0.0003600133650156767,24,135
B0005,460,1.3804366761974138,1.8564874208181574,0.74357448411315,0.4760507446207436,0.7504078303425775,1.3911709668958738,-0.005792091600421045,-0.0007360705455299321,24,131
B0005,464,1.3752364150256224,1.8564874208181574,0.740773354887346,0.481251005792535,0.7569331158238173,1.385977494229246,-0.005200261171791398,0.0005918304286296472,24,127
B0005,468,1.3705128024895008,1.8564874208181574,0.7382289732324248,0.4859746183286566,0.763458401305057,1.3807398900726195,-0.004723612536121635,0.000476648635669763,24,123
B0005,472,1.3705085566270399,1.8564874208181574,0.7382266861916329,0.4859788641911176,0.7699836867862969,1.3765846436274822,-4.245862460949823e-06,0.004719366673660685,24,119
B0005,476,1.3647355108681518,1.8564874208181574,0.7351170256067291,0.4917519099500056,0.7765089722675367,1.3722859922415458,-0.00577304575888804,-0.00576879989642709,24,115
B0005,480,1.375392016895762,1.8564874208181574,0.7408571700903981,0.48109540392239536,0.7830342577487766,1.3712770603812152,0.010656506027610257,0.016429551786498298,24,111
B0005,482,1.3861115151535393,1.8564874208181574,0.746631245442362,0.4703759056646182,0.7862969004893964,1.373452080406799,0.010719498257777182,6.299223016692501e-05,24,109
B0005,484,1.3698500035838939,1.8564874208181574,0.7378719555127383,0.48663741723426357,0.7895595432300163,1.3733195206256774,-0.016261511569645393,-0.026981009827422575,24,107
B0005,488,1.3647827949260758,1.8564874208181574,0.735142495242232,0.49170462589208164,0.7960848287112561,1.3721743682854846,-0.0050672086578180675,0.011194302911827325,24,103
B0005,492,1.3543220466259964,1.8564874208181574,0.7295077959801872,0.502165374192161,0.802610114192496,1.3700916754370536,-0.01046074830007937,-0.0053935396422613024,24,99
B0005,496,1.3546417018378962,1.8564874208181574,0.7296799787853683,0.5018457189802612,0.8091353996737357,1.3659416124254802,0.0003196552118998053,0.010780403511979175,24,95
B0005,500,1.3547039213192407,1.8564874208181574,0.7297134934112401,0.5017834994989168,0.8156606851549756,1.3596600936586207,6.221948134443878e-05,-0.0002574357305553665,24,91
B0005,504,1.349314997503458,1.8564874208181574,0.7268107407422197,0.5071724233146995,0.8221859706362153,1.3555530924425334,-0.005388923815782709,-0.005451143297127148,24,87
B0005,508,1.3441891937970554,1.8564874208181574,0.7240497181525036,0.5122982270211021,0.8287112561174551,1.3514343722167292,-0.005125803706402587,0.00026312010938012165,24,83
B0005,512,1.3389913790695755,1.8564874208181574,0.7212499067079483,0.5174960417485819,0.835236541598695,1.348368238705445,-0.005197814727479821,-7.2011021077234e-05,24,79
B0005,516,1.3389145230206971,1.8564874208181574,0.721208508070922,0.5175728977974603,0.8417618270799347,1.3452228029420055,-7.685604887841535e-05,0.005120958678601406,24,75
B0005,520,1.3340066759761655,1.8564874208181574,0.7185648881952921,0.5224807448419919,0.8482871125611745,1.3410833538733902,-0.004907847044531621,-0.004830990995653206,24,71
B0005,524,1.3286444309174914,1.8564874208181574,0.7156765060826296,0.527842989900666,0.8548123980424144,1.3369492405561971,-0.005362245058674109,-0.0004543980141424875,24,67
B0005,528,1.3231708992276219,1.8564874208181574,0.7127281792431958,0.5333165215905356,0.8613376835236541,1.3327455816423102,-0.005473531689869526,-0.00011128663119541748,24,63
B0005,532,1.3181691588445197,1.8564874208181574,0.7100339835664494,0.5383182619736377,0.867862969004894,1.3285811375972991,-0.005001740383102193,0.00047179130676733294,24,59
B0005,536,1.3184664436640334,1.8564874208181574,0.7101941165230103,0.538020977154124,0.8743882544861338,1.3244915217259663,0.0002972848195137434,0.005299025202615937,24,55
B0005,540,1.318293040102702,1.8564874208181574,0.7101007124097442,0.5381943807154554,0.8809135399673735,1.3213487945512736,-0.0001734035613314422,-0.0004706883808451856,24,51
B0005,544,1.323872422244268,1.8564874208181574,0.7131060557689289,0.5326149985738895,0.8874388254486134,1.3203943928166288,0.005579382141565947,0.0057527857028973894,24,47
B0005,547,1.3601216766554785,1.8564874208181574,0.7326317762261326,0.496365744162679,0.8923327895595432,1.3277845483022004,0.03624925441121052,0.03066987226964457,24,44
B0005,551,1.3395306867947354,1.8564874208181574,0.721540405700353,0.516956734023422,0.8988580750407831,1.3320568538922433,-0.020590989860743036,-0.056840244271953555,24,40
B0005,555,1.3290286565120697,1.8564874208181574,0.7158834698305493,0.5274587643060877,0.9053833605220228,1.3341692964618506,-0.01050203028266572,0.010088959578077317,24,36
B0005,559,1.3236741274998955,1.8564874208181574,0.7129992439790138,0.5328132933182619,0.9119086460032626,1.3352455139412893,-0.005354529012174147,0.005147501270491572,24,32
B0005,563,1.318633896753293,1.8564874208181574,0.7102843154047166,0.5378535240648645,0.9184339314845025,1.3341978088430944,-0.0050402307466026475,0.00031429826557149987,24,28
B0005,567,1.3134751321324272,1.8564874208181574,0.7075055383642601,0.5430122886857303,0.9249592169657422,1.324868499938484,-0.00515876462086573,-0.0001185338742630826,24,24
B0005,571,1.3132020634442203,1.8564874208181574,0.7073584494666222,0.5432853573739371,0.9314845024469821,1.3196027752683812,-0.0002730686882068678,0.004885695932658862,24,20
B0005,575,1.3077959946944353,1.8564874208181574,0.704446461650727,0.5486914261237221,0.9380097879282219,1.3153562429048544,-0.005406068749784998,-0.00513300006157813,24,16
B0005,579,1.3030329186405918,1.8564874208181574,0.7018808229071344,0.5534545021775656,0.9445350734094616,1.3112280011329935,-0.004763076053843518,0.00064299269594148,24,12
B0005,583,1.3033573559038205,1.8564874208181574,0.7020555815721221,0.5531300649143369,0.9510603588907015,1.308172692963099,0.00032443726322872735,0.005087513317072245,24,8
B0005,587,1.3034100438655642,1.8564874208181574,0.7020839620292978,0.5530773769525932,0.9575856443719413,1.3061596753097264,5.268796174373591e-05,-0.00027174930148499143,24,4
B0005,591,1.2978870806495706,1.8564874208181574,0.699109008817086,0.5586003401685868,0.964110929853181,1.3030966787507965,-0.005522963215993659,-0.005575651177737395,24,0
B0005,595,1.2980735056918902,1.8564874208181574,0.6992094269724848,0.5584139151262673,0.9706362153344209,1.3011521809502873,0.00018642504231958235,0.005709388258313242,24,0
B0005,599,1.293463613844243,1.8564874208181574,0.6967263011532883,0.5630238069739144,0.9771615008156607,1.2992383199910176,-0.004609891847647152,-0.004796316889966734,24,0
B0005,603,1.288003392619118,1.8564874208181574,0.6937851440175622,0.5684840281990395,0.9836867862969005,1.2961675273340771,-0.005460221225125128,-0.0008503293774779763,24,0
B0005,607,1.2874525221379407,1.8564874208181574,0.6934884167276275,0.5690348986802167,0.9902120717781403,1.2929760229885525,-0.0005508704811771903,0.004909350743947938,24,0
